userID,productID,returned,return_date
233,58,1,2026-02-12 00:00:00
101,38,0,N/A
102,61,0,N/A
275,111,0,N/A
182,143,0,N/A
111,123,1,2025-09-06 00:00:00
243,186,0,N/A
274,92,0,N/A
291,137,0,N/A
106,135,0,N/A
170,21,1,2026-01-16 00:00:00
162,56,0,N/A
122,114,0,N/A
179,88,0,N/A
195,73,1,2025-11-12 00:00:00
187,13,1,2025-04-21 00:00:00
290,174,0,N/A
109,184,1,2025-10-28 00:00:00
294,119,1,2025-07-18 00:00:00
169,34,1,2025-05-04 00:00:00
175,169,1,2025-09-27 00:00:00
168,65,0,N/A
156,92,1,2025-10-15 00:00:00
236,69,1,2025-12-13 00:00:00
238,168,1,2025-04-05 00:00:00
240,133,1,2025-12-15 00:00:00
171,177,1,2025-08-24 00:00:00
164,178,0,N/A
255,158,0,N/A
263,53,0,N/A
132,146,1,2025-08-31 00:00:00
207,176,0,N/A
220,73,0,N/A
166,134,0,N/A
134,135,1,2026-03-14 00:00:00
250,103,1,2025-05-04 00:00:00
163,116,0,N/A
167,170,1,2026-01-23 00:00:00
120,122,0,N/A
241,177,0,N/A
246,101,1,2025-05-26 00:00:00
220,98,0,N/A
262,56,0,N/A
205,91,1,2025-07-01 00:00:00
198,159,0,N/A
298,124,0,N/A
130,67,1,2025-04-27 00:00:00
160,50,0,N/A
162,105,1,2025-07-09 00:00:00
230,26,1,2025-10-20 00:00:00
269,14,0,N/A
135,102,1,2025-06-21 00:00:00
234,63,1,2026-02-07 00:00:00
118,79,0,N/A
280,191,0,N/A
217,162,1,2025-11-26 00:00:00
208,101,1,2025-12-28 00:00:00
197,45,0,N/A
137,49,1,2025-03-31 00:00:00
246,187,0,N/A
235,186,1,2025-04-22 00:00:00
233,148,1,2026-02-10 00:00:00
146,71,1,2025-04-12 00:00:00
297,194,0,N/A
190,148,1,2026-02-11 00:00:00
184,86,1,2025-09-01 00:00:00
108,102,1,2025-07-18 00:00:00
138,112,0,N/A
143,149,1,2025-12-19 00:00:00
223,154,1,2026-01-31 00:00:00
293,194,0,N/A
279,27,1,2026-02-20 00:00:00
248,21,0,N/A
187,85,0,N/A
238,182,1,2025-04-01 00:00:00
298,188,0,N/A
251,105,1,2025-12-22 00:00:00
216,175,0,N/A
273,30,0,N/A
269,94,1,2025-07-01 00:00:00
105,134,0,N/A
114,75,1,2025-08-26 00:00:00
234,47,0,N/A
195,50,0,N/A
181,35,0,N/A
131,69,0,N/A
255,100,0,N/A
123,45,1,2025-04-24 00:00:00
173,172,0,N/A
187,166,1,2026-02-01 00:00:00
161,115,1,2025-06-28 00:00:00
265,169,0,N/A
223,191,1,2025-09-15 00:00:00
260,119,1,2025-05-17 00:00:00
150,30,1,2025-09-29 00:00:00
117,116,1,2025-03-26 00:00:00
150,168,0,N/A
287,136,1,2025-03-30 00:00:00
102,30,0,N/A
103,177,1,2026-02-21 00:00:00
109,67,0,N/A
141,37,0,N/A
242,162,1,2025-09-17 00:00:00
139,162,1,2025-04-19 00:00:00
285,158,1,2025-10-16 00:00:00
140,189,0,N/A
256,167,1,2025-05-07 00:00:00
250,197,1,2026-03-16 00:00:00
176,195,0,N/A
180,88,0,N/A
233,14,0,N/A
108,8,0,N/A
157,55,1,2025-05-26 00:00:00
238,24,0,N/A
284,178,0,N/A
132,57,1,2026-02-17 00:00:00
204,95,0,N/A
129,36,1,2025-03-23 00:00:00
271,145,0,N/A
262,48,0,N/A
271,14,0,N/A
224,104,1,2025-11-27 00:00:00
223,10,1,2025-06-16 00:00:00
272,23,0,N/A
148,117,0,N/A
123,174,0,N/A
289,25,1,2025-08-06 00:00:00
235,190,1,2025-04-27 00:00:00
235,160,0,N/A
243,96,0,N/A
110,130,0,N/A
141,124,0,N/A
278,183,1,2026-03-06 00:00:00
168,39,1,2025-09-08 00:00:00
101,53,0,N/A
175,136,1,2025-06-28 00:00:00
295,189,1,2026-01-29 00:00:00
192,34,1,2025-04-16 00:00:00
293,168,0,N/A
184,26,0,N/A
160,157,1,2025-11-18 00:00:00
240,79,1,2026-01-22 00:00:00
140,59,0,N/A
156,183,1,2025-09-30 00:00:00
282,170,0,N/A
253,48,0,N/A
171,193,0,N/A
119,118,0,N/A
150,138,0,N/A
284,88,0,N/A
237,86,0,N/A
162,178,1,2025-06-20 00:00:00
236,89,0,N/A
148,18,0,N/A
269,106,0,N/A
190,131,1,2025-07-22 00:00:00
220,104,0,N/A
164,97,1,2025-05-14 00:00:00
100,183,1,2025-10-09 00:00:00
236,163,1,2025-07-07 00:00:00
178,167,1,2025-09-08 00:00:00
179,178,0,N/A
247,29,1,2025-06-11 00:00:00
247,160,1,2025-04-17 00:00:00
124,72,1,2025-10-29 00:00:00
182,70,1,2025-06-30 00:00:00
218,172,0,N/A
293,49,1,2025-11-09 00:00:00
226,193,1,2025-11-09 00:00:00
165,117,0,N/A
184,34,0,N/A
102,111,1,2025-08-22 00:00:00
102,60,1,2025-10-31 00:00:00
255,77,0,N/A
212,92,1,2025-06-07 00:00:00
158,95,0,N/A
195,45,0,N/A
126,58,0,N/A
117,38,1,2025-04-25 00:00:00
110,194,0,N/A
232,96,0,N/A
240,180,1,2025-08-17 00:00:00
219,13,0,N/A
207,96,0,N/A
167,99,0,N/A
222,126,1,2025-12-13 00:00:00
203,199,1,2025-11-22 00:00:00
229,180,1,2025-10-20 00:00:00
122,106,0,N/A
272,155,0,N/A
284,85,1,2025-08-05 00:00:00
284,193,1,2025-12-29 00:00:00
165,187,0,N/A
169,85,0,N/A
232,192,0,N/A
250,117,1,2025-11-12 00:00:00
128,54,1,2025-04-01 00:00:00
128,71,0,N/A
284,106,0,N/A
105,9,0,N/A
250,106,1,2025-10-07 00:00:00
194,130,1,2026-01-21 00:00:00
141,200,1,2025-08-14 00:00:00
288,191,1,2026-02-11 00:00:00
268,123,0,N/A
269,25,0,N/A
278,52,0,N/A
170,24,1,2025-11-02 00:00:00
234,176,1,2025-09-19 00:00:00
173,185,0,N/A
134,161,1,2026-03-17 00:00:00
142,101,0,N/A
219,56,1,2025-10-25 00:00:00
296,200,1,2025-05-14 00:00:00
255,171,0,N/A
247,42,0,N/A
130,63,0,N/A
115,71,0,N/A
296,173,0,N/A
166,80,0,N/A
138,18,0,N/A
212,166,1,2025-03-19 00:00:00
173,41,1,2026-02-03 00:00:00
138,11,0,N/A
122,39,0,N/A
257,141,1,2025-11-18 00:00:00
159,64,0,N/A
169,120,0,N/A
121,37,1,2025-07-02 00:00:00
285,94,0,N/A
173,22,1,2025-03-30 00:00:00
275,165,0,N/A
159,175,0,N/A
292,18,1,2025-11-02 00:00:00
164,164,1,2025-12-07 00:00:00
283,49,0,N/A
104,143,0,N/A
202,138,1,2025-09-21 00:00:00
174,129,1,2025-09-16 00:00:00
188,183,0,N/A
110,1,0,N/A
264,1,1,2025-06-24 00:00:00
161,14,0,N/A
186,114,1,2025-08-25 00:00:00
258,175,0,N/A
231,91,0,N/A
156,31,1,2025-08-05 00:00:00
196,95,0,N/A
121,92,1,2025-05-17 00:00:00
165,198,1,2025-06-23 00:00:00
122,148,0,N/A
300,75,0,N/A
129,53,1,2025-12-13 00:00:00
195,165,0,N/A
113,71,1,2026-02-19 00:00:00
113,46,0,N/A
282,58,0,N/A
272,85,1,2025-08-16 00:00:00
111,125,1,2025-06-03 00:00:00
236,170,0,N/A
185,29,1,2025-05-02 00:00:00
199,28,1,2025-12-28 00:00:00
125,166,0,N/A
152,110,1,2025-08-14 00:00:00
112,167,0,N/A
277,16,1,2026-03-10 00:00:00
139,93,1,2025-10-14 00:00:00
167,156,1,2025-10-09 00:00:00
130,41,0,N/A
264,9,0,N/A
199,187,0,N/A
257,124,0,N/A
164,169,0,N/A
118,160,1,2025-12-08 00:00:00
115,37,0,N/A
198,167,0,N/A
291,6,0,N/A
267,54,1,2025-04-25 00:00:00
265,80,0,N/A
174,127,1,2026-01-01 00:00:00
220,65,0,N/A
288,112,0,N/A
294,125,1,2025-10-28 00:00:00
145,19,0,N/A
298,57,0,N/A
270,144,1,2025-05-18 00:00:00
198,74,1,2025-08-14 00:00:00
296,54,0,N/A
239,107,1,2025-10-20 00:00:00
109,120,1,2025-08-20 00:00:00
135,120,1,2025-10-17 00:00:00
155,150,0,N/A
227,131,1,2025-10-23 00:00:00
284,163,0,N/A
129,192,0,N/A
257,27,1,2026-02-09 00:00:00
146,36,0,N/A
153,168,0,N/A
159,114,0,N/A
106,78,1,2026-01-13 00:00:00
186,80,0,N/A
233,34,1,2025-06-12 00:00:00
145,79,0,N/A
161,115,0,N/A
274,130,1,2026-03-13 00:00:00
156,97,1,2026-01-15 00:00:00
104,154,1,2025-06-25 00:00:00
143,94,1,2025-05-22 00:00:00
154,145,1,2026-01-06 00:00:00
233,83,0,N/A
115,13,0,N/A
147,132,0,N/A
156,157,0,N/A
284,83,0,N/A
212,189,0,N/A
160,56,0,N/A
281,133,0,N/A
125,194,1,2025-12-09 00:00:00
208,195,1,2025-09-30 00:00:00
240,161,1,2025-06-14 00:00:00
243,84,0,N/A
280,162,1,2026-03-12 00:00:00
280,175,0,N/A
193,101,1,2025-11-09 00:00:00
221,141,0,N/A
243,146,1,2025-07-20 00:00:00
156,21,1,2025-04-12 00:00:00
193,78,0,N/A
270,121,1,2026-01-20 00:00:00
115,99,0,N/A
224,15,0,N/A
196,60,1,2026-01-02 00:00:00
265,79,0,N/A
261,171,1,2025-08-03 00:00:00
250,185,1,2025-05-29 00:00:00
297,44,1,2025-11-22 00:00:00
200,189,0,N/A
210,50,1,2025-09-06 00:00:00
183,88,0,N/A
142,22,0,N/A
210,29,1,2025-10-14 00:00:00
264,10,1,2025-11-16 00:00:00
226,65,1,2025-10-23 00:00:00
299,65,1,2025-06-22 00:00:00
266,140,0,N/A
265,173,0,N/A
259,152,0,N/A
174,109,1,2025-07-04 00:00:00
300,170,1,2025-04-25 00:00:00
257,198,0,N/A
136,130,0,N/A
220,65,0,N/A
191,156,1,2025-04-14 00:00:00
195,116,0,N/A
169,200,0,N/A
218,44,1,2025-12-18 00:00:00
164,120,1,2025-08-29 00:00:00
111,99,0,N/A
169,143,0,N/A
289,143,0,N/A
183,136,1,2025-04-30 00:00:00
147,128,1,2026-02-27 00:00:00
173,36,0,N/A
141,145,0,N/A
152,126,0,N/A
120,10,1,2025-12-10 00:00:00
134,125,0,N/A
188,140,1,2025-11-18 00:00:00
209,14,1,2026-02-06 00:00:00
160,151,0,N/A
256,156,0,N/A
264,138,1,2025-04-25 00:00:00
110,68,0,N/A
250,11,0,N/A
234,22,0,N/A
266,138,0,N/A
221,111,0,N/A
137,133,1,2025-08-28 00:00:00
103,152,0,N/A
124,168,0,N/A
285,134,0,N/A
197,140,1,2025-06-20 00:00:00
191,110,0,N/A
253,43,0,N/A
203,12,1,2025-12-01 00:00:00
203,97,1,2026-02-18 00:00:00
104,185,1,2025-12-29 00:00:00
123,2,0,N/A
238,193,1,2025-04-02 00:00:00
161,111,0,N/A
176,132,0,N/A
155,47,1,2026-01-19 00:00:00
101,62,0,N/A
173,78,0,N/A
191,75,0,N/A
193,151,0,N/A
163,128,0,N/A
120,33,0,N/A
231,198,0,N/A
236,40,1,2025-11-23 00:00:00
174,94,1,2025-09-27 00:00:00
274,140,0,N/A
195,65,0,N/A
144,148,0,N/A
220,2,1,2025-06-08 00:00:00
196,32,1,2025-12-09 00:00:00
207,44,0,N/A
254,171,0,N/A
113,192,1,2026-02-27 00:00:00
229,65,0,N/A
109,139,0,N/A
135,55,1,2025-09-28 00:00:00
185,56,0,N/A
196,14,0,N/A
245,30,0,N/A
211,150,1,2025-09-30 00:00:00
270,48,0,N/A
292,63,1,2025-08-29 00:00:00
128,10,0,N/A
154,164,1,2025-04-13 00:00:00
134,89,0,N/A
204,31,1,2025-06-29 00:00:00
153,33,1,2026-01-16 00:00:00
253,161,0,N/A
289,72,0,N/A
215,158,1,2025-12-03 00:00:00
115,33,1,2025-06-13 00:00:00
175,1,1,2025-03-21 00:00:00
235,120,0,N/A
165,24,0,N/A
190,98,0,N/A
203,60,1,2026-03-12 00:00:00
125,143,0,N/A
272,15,0,N/A
143,116,1,2025-11-26 00:00:00
172,158,0,N/A
232,59,0,N/A
163,17,1,2025-05-14 00:00:00
136,28,1,2026-02-12 00:00:00
137,6,1,2025-11-30 00:00:00
122,18,1,2026-01-27 00:00:00
148,70,1,2026-01-20 00:00:00
214,29,1,2025-07-01 00:00:00
117,51,0,N/A
270,137,1,2025-09-15 00:00:00
253,26,0,N/A
223,131,0,N/A
171,80,0,N/A
111,74,0,N/A
188,142,0,N/A
129,95,0,N/A
268,97,1,2025-11-16 00:00:00
144,31,1,2025-11-11 00:00:00
174,183,0,N/A
258,26,0,N/A
279,13,0,N/A
190,76,0,N/A
121,83,0,N/A
222,92,0,N/A
172,53,1,2025-07-28 00:00:00
173,173,1,2026-01-09 00:00:00
214,71,1,2025-06-16 00:00:00
170,163,0,N/A
265,114,0,N/A
202,165,1,2025-12-18 00:00:00
247,93,0,N/A
189,175,0,N/A
214,118,1,2025-07-11 00:00:00
226,156,1,2025-12-28 00:00:00
178,48,0,N/A
240,171,0,N/A
237,43,1,2025-09-07 00:00:00
114,118,0,N/A
223,84,1,2026-01-09 00:00:00
114,170,1,2025-07-23 00:00:00
189,38,1,2026-02-15 00:00:00
237,126,1,2025-12-07 00:00:00
281,107,1,2026-01-16 00:00:00
132,178,0,N/A
146,50,0,N/A
211,49,1,2025-05-10 00:00:00
151,144,1,2025-04-01 00:00:00
100,169,0,N/A
215,45,0,N/A
286,94,1,2026-02-28 00:00:00
275,3,0,N/A
216,168,0,N/A
229,187,1,2026-01-15 00:00:00
214,15,0,N/A
144,167,0,N/A
297,3,0,N/A
273,56,1,2026-01-25 00:00:00
144,176,0,N/A
125,31,1,2025-04-04 00:00:00
245,51,1,2026-02-02 00:00:00
207,124,0,N/A
281,31,0,N/A
129,41,0,N/A
129,181,0,N/A
233,170,0,N/A
282,123,1,2025-06-01 00:00:00
243,164,0,N/A
194,97,0,N/A
260,29,0,N/A
225,56,0,N/A
221,126,0,N/A
193,186,0,N/A
188,110,1,2026-01-15 00:00:00
220,29,0,N/A
174,74,1,2025-12-08 00:00:00
233,30,1,2026-03-02 00:00:00
229,198,0,N/A
264,131,1,2025-05-11 00:00:00
251,42,0,N/A
268,145,0,N/A
209,107,0,N/A
164,196,1,2025-11-27 00:00:00
162,140,0,N/A
131,146,1,2025-03-27 00:00:00
300,113,0,N/A
112,175,0,N/A
181,3,0,N/A
243,20,0,N/A
201,42,1,2025-05-25 00:00:00
193,126,1,2025-07-08 00:00:00
244,80,0,N/A
283,163,0,N/A
280,110,1,2025-05-18 00:00:00
268,33,1,2025-09-13 00:00:00
143,82,0,N/A
297,34,0,N/A
104,179,0,N/A
153,20,0,N/A
297,163,1,2025-08-31 00:00:00
297,151,0,N/A
230,26,1,2025-07-02 00:00:00
233,10,0,N/A
175,165,1,2025-05-02 00:00:00
294,58,1,2025-08-09 00:00:00
159,73,0,N/A
195,74,1,2026-02-08 00:00:00
142,69,1,2025-05-19 00:00:00
177,40,1,2026-01-24 00:00:00
219,195,0,N/A
162,165,0,N/A
161,37,1,2026-01-02 00:00:00
284,28,0,N/A
263,77,1,2025-05-26 00:00:00
152,172,0,N/A
118,112,1,2025-08-03 00:00:00
251,118,0,N/A
287,193,0,N/A
112,167,1,2025-07-17 00:00:00
256,17,0,N/A
292,89,0,N/A
178,10,0,N/A
142,193,0,N/A
164,152,0,N/A
282,138,0,N/A
198,164,0,N/A
298,48,1,2025-05-26 00:00:00
114,75,1,2026-01-03 00:00:00
121,16,1,2025-12-22 00:00:00
179,86,0,N/A
196,150,1,2025-07-14 00:00:00
167,158,1,2026-03-12 00:00:00
107,42,1,2025-06-30 00:00:00
217,88,1,2025-06-17 00:00:00
202,92,1,2025-05-15 00:00:00
158,127,0,N/A
194,193,1,2025-06-14 00:00:00
105,44,0,N/A
284,115,0,N/A
291,145,1,2025-08-16 00:00:00
256,191,0,N/A
149,68,1,2025-08-27 00:00:00
268,184,1,2025-10-27 00:00:00
159,156,1,2025-04-11 00:00:00
296,1,0,N/A
270,27,0,N/A
167,31,1,2025-11-15 00:00:00
225,113,0,N/A
113,120,1,2025-10-06 00:00:00
257,143,0,N/A
206,109,1,2025-03-22 00:00:00
210,177,1,2025-12-20 00:00:00
259,42,0,N/A
220,107,0,N/A
135,154,0,N/A
255,119,0,N/A
269,158,0,N/A
102,43,1,2026-03-01 00:00:00
127,116,0,N/A
127,49,0,N/A
271,189,0,N/A
129,149,0,N/A
226,148,1,2025-04-05 00:00:00
270,198,1,2025-10-14 00:00:00
243,183,0,N/A
114,92,0,N/A
187,10,1,2026-02-13 00:00:00
178,165,0,N/A
229,198,0,N/A
148,169,0,N/A
244,143,0,N/A
188,110,1,2025-04-21 00:00:00
285,51,0,N/A
250,169,0,N/A
141,26,0,N/A
235,83,1,2025-06-02 00:00:00
286,139,1,2025-04-22 00:00:00
113,34,0,N/A
185,39,0,N/A
129,138,0,N/A
258,115,0,N/A
111,100,0,N/A
180,116,0,N/A
171,74,1,2026-02-11 00:00:00
243,119,1,2026-01-25 00:00:00
174,128,1,2025-09-13 00:00:00
110,62,1,2026-03-05 00:00:00
245,164,0,N/A
143,91,0,N/A
202,33,0,N/A
129,21,0,N/A
233,63,1,2025-07-24 00:00:00
213,45,0,N/A
158,159,0,N/A
263,113,0,N/A
109,80,1,2025-09-12 00:00:00
147,104,1,2025-04-19 00:00:00
257,170,1,2025-11-02 00:00:00
143,188,0,N/A
194,67,0,N/A
177,66,1,2026-01-28 00:00:00
206,176,0,N/A
186,136,0,N/A
280,21,0,N/A
223,12,1,2025-05-05 00:00:00
225,132,0,N/A
202,167,0,N/A
258,199,1,2025-04-05 00:00:00
172,2,0,N/A
222,109,0,N/A
261,173,0,N/A
178,130,0,N/A
296,72,1,2025-11-18 00:00:00
173,84,0,N/A
231,119,1,2025-10-24 00:00:00
171,33,1,2026-02-18 00:00:00
101,99,1,2026-03-01 00:00:00
289,162,1,2025-11-03 00:00:00
136,5,1,2025-09-11 00:00:00
124,42,0,N/A
296,43,0,N/A
170,199,1,2025-07-13 00:00:00
112,149,0,N/A
290,165,0,N/A
151,6,0,N/A
265,86,1,2025-04-24 00:00:00
220,115,0,N/A
300,194,0,N/A
108,127,1,2025-10-18 00:00:00
203,149,1,2025-06-29 00:00:00
111,65,1,2026-03-08 00:00:00
287,1,1,2026-01-13 00:00:00
226,100,1,2025-08-28 00:00:00
191,118,1,2025-08-11 00:00:00
271,192,0,N/A
272,35,0,N/A
298,91,0,N/A
216,118,0,N/A
129,161,1,2025-06-09 00:00:00
280,51,1,2025-07-09 00:00:00
271,12,0,N/A
228,123,1,2025-10-07 00:00:00
195,110,0,N/A
165,144,1,2025-06-03 00:00:00
293,28,0,N/A
151,26,1,2025-11-01 00:00:00
198,17,1,2025-11-11 00:00:00
260,125,1,2025-06-12 00:00:00
169,101,1,2025-10-05 00:00:00
112,148,1,2025-12-10 00:00:00
208,73,0,N/A
158,156,1,2025-10-28 00:00:00
273,115,0,N/A
218,95,0,N/A
283,50,0,N/A
223,161,0,N/A
260,11,0,N/A
117,51,1,2025-07-14 00:00:00
278,57,0,N/A
168,164,0,N/A
257,95,0,N/A
141,186,0,N/A
173,154,0,N/A
219,35,0,N/A
155,17,0,N/A
144,150,1,2025-07-02 00:00:00
209,93,1,2025-05-01 00:00:00
226,80,0,N/A
115,182,0,N/A
179,133,1,2025-04-29 00:00:00
208,120,0,N/A
179,158,0,N/A
142,72,0,N/A
257,78,1,2025-09-25 00:00:00
260,21,0,N/A
284,78,0,N/A
158,98,0,N/A
159,112,0,N/A
139,122,1,2025-07-21 00:00:00
178,99,1,2025-08-25 00:00:00
283,160,0,N/A
235,169,0,N/A
169,43,0,N/A
119,13,1,2025-10-30 00:00:00
283,115,1,2025-12-20 00:00:00
177,34,0,N/A
234,148,0,N/A
285,70,0,N/A
132,102,0,N/A
257,83,0,N/A
262,157,0,N/A
182,120,1,2025-12-31 00:00:00
209,66,0,N/A
211,38,1,2025-03-28 00:00:00
124,141,1,2025-09-09 00:00:00
240,86,1,2025-07-18 00:00:00
123,6,1,2025-03-26 00:00:00
192,8,0,N/A
282,101,1,2025-07-07 00:00:00
169,13,0,N/A
257,122,1,2025-11-04 00:00:00
223,188,1,2025-10-11 00:00:00
176,108,0,N/A
231,102,1,2025-07-08 00:00:00
226,14,1,2025-08-25 00:00:00
130,93,1,2025-09-13 00:00:00
295,7,0,N/A
156,152,0,N/A
134,163,1,2025-10-15 00:00:00
270,150,1,2026-02-07 00:00:00
264,11,0,N/A
280,43,1,2025-10-14 00:00:00
183,47,1,2025-06-25 00:00:00
189,154,0,N/A
112,93,1,2026-01-02 00:00:00
221,93,0,N/A
199,68,1,2025-10-14 00:00:00
237,149,1,2025-08-13 00:00:00
133,158,0,N/A
286,160,0,N/A
226,123,1,2026-03-06 00:00:00
195,76,0,N/A
131,171,1,2025-08-29 00:00:00
128,159,1,2025-06-07 00:00:00
239,158,1,2025-08-13 00:00:00
289,199,1,2025-08-17 00:00:00
260,178,0,N/A
243,33,0,N/A
168,42,0,N/A
277,22,0,N/A
297,186,0,N/A
133,153,1,2025-04-03 00:00:00
240,176,1,2026-01-28 00:00:00
111,93,1,2025-07-09 00:00:00
117,84,1,2025-04-03 00:00:00
193,102,0,N/A
148,141,1,2026-02-06 00:00:00
127,149,0,N/A
217,168,1,2025-07-01 00:00:00
129,161,0,N/A
159,71,1,2025-10-08 00:00:00
226,49,0,N/A
144,86,1,2025-08-29 00:00:00
188,181,0,N/A
252,39,1,2025-10-25 00:00:00
134,58,1,2025-09-17 00:00:00
147,65,0,N/A
153,100,0,N/A
281,82,0,N/A
294,35,1,2025-05-17 00:00:00
127,21,0,N/A
204,65,1,2025-05-27 00:00:00
129,148,0,N/A
255,42,0,N/A
236,99,1,2025-08-24 00:00:00
121,30,0,N/A
114,132,1,2026-02-07 00:00:00
277,194,0,N/A
174,189,1,2026-02-15 00:00:00
141,58,1,2025-07-21 00:00:00
252,130,1,2026-02-16 00:00:00
271,33,1,2025-05-12 00:00:00
110,98,1,2025-06-20 00:00:00
180,95,0,N/A
105,95,1,2026-01-16 00:00:00
148,186,0,N/A
215,169,1,2025-09-30 00:00:00
194,80,1,2026-03-10 00:00:00
145,95,1,2025-12-08 00:00:00
300,52,0,N/A
104,65,1,2025-11-08 00:00:00
124,13,0,N/A
285,86,1,2026-01-16 00:00:00
144,176,0,N/A
255,173,0,N/A
164,18,0,N/A
131,167,1,2025-10-26 00:00:00
253,43,0,N/A
258,53,0,N/A
297,13,1,2025-12-21 00:00:00
158,150,0,N/A
162,120,0,N/A
258,126,1,2025-06-05 00:00:00
109,27,1,2025-04-11 00:00:00
141,199,0,N/A
284,96,1,2026-01-08 00:00:00
250,14,0,N/A
263,116,0,N/A
157,194,1,2025-06-27 00:00:00
177,13,0,N/A
163,120,1,2025-11-29 00:00:00
196,21,1,2025-10-15 00:00:00
168,26,0,N/A
185,132,0,N/A
100,59,1,2025-10-06 00:00:00
244,49,1,2026-03-11 00:00:00
137,197,1,2025-06-25 00:00:00
190,117,1,2025-06-19 00:00:00
171,178,1,2025-08-31 00:00:00
249,119,1,2025-10-15 00:00:00
115,93,0,N/A
222,8,0,N/A
141,149,1,2025-11-13 00:00:00
257,43,1,2025-12-29 00:00:00
199,123,0,N/A
227,33,1,2025-07-11 00:00:00
272,76,1,2025-11-09 00:00:00
293,83,0,N/A
222,88,0,N/A
207,147,0,N/A
174,138,1,2025-03-27 00:00:00
112,195,1,2025-08-08 00:00:00
147,117,0,N/A
196,147,1,2026-03-18 00:00:00
288,185,0,N/A
258,90,0,N/A
216,195,1,2025-12-08 00:00:00
159,96,0,N/A
188,28,0,N/A
177,96,1,2025-12-08 00:00:00
235,157,1,2025-09-02 00:00:00
283,82,1,2025-04-20 00:00:00
234,112,0,N/A
300,127,1,2025-10-10 00:00:00
186,135,1,2025-12-30 00:00:00
124,64,1,2025-09-03 00:00:00
173,114,0,N/A
176,20,0,N/A
132,151,0,N/A
227,140,1,2025-11-22 00:00:00
159,56,1,2025-03-20 00:00:00
165,198,0,N/A
221,8,0,N/A
248,14,0,N/A
190,182,0,N/A
180,177,0,N/A
263,16,1,2025-04-21 00:00:00
267,173,1,2025-03-19 00:00:00
193,66,1,2025-06-10 00:00:00
192,2,1,2025-10-04 00:00:00
282,29,0,N/A
296,151,0,N/A
127,32,0,N/A
283,11,1,2025-09-11 00:00:00
102,160,0,N/A
276,111,1,2025-08-11 00:00:00
242,181,1,2025-06-19 00:00:00
206,76,0,N/A
246,163,1,2026-02-25 00:00:00
127,43,1,2025-07-08 00:00:00
231,176,0,N/A
147,141,1,2025-04-16 00:00:00
200,146,1,2026-03-14 00:00:00
116,48,1,2025-09-09 00:00:00
251,48,1,2025-04-15 00:00:00
285,184,0,N/A
120,57,0,N/A
293,138,0,N/A
111,160,1,2026-03-13 00:00:00
186,85,1,2025-08-03 00:00:00
256,144,0,N/A
197,119,1,2025-05-07 00:00:00
146,167,1,2025-05-12 00:00:00
199,30,0,N/A
294,90,0,N/A
147,29,0,N/A
156,19,0,N/A
113,151,1,2026-01-24 00:00:00
124,92,0,N/A
201,72,1,2025-06-04 00:00:00
107,55,1,2025-07-09 00:00:00
300,86,0,N/A
249,179,1,2025-06-07 00:00:00
211,72,0,N/A
223,168,1,2025-08-22 00:00:00
167,144,0,N/A
109,95,0,N/A
184,54,0,N/A
189,106,0,N/A
178,10,1,2025-12-10 00:00:00
168,72,0,N/A
237,83,1,2025-09-16 00:00:00
167,138,0,N/A
136,23,1,2026-01-02 00:00:00
290,124,0,N/A
166,119,0,N/A
235,142,0,N/A
279,176,1,2026-02-08 00:00:00
128,169,1,2026-01-29 00:00:00
169,45,1,2025-04-22 00:00:00
174,85,0,N/A
129,111,0,N/A
207,82,1,2025-05-19 00:00:00
144,193,1,2025-11-14 00:00:00
296,79,0,N/A
117,35,0,N/A
211,17,1,2025-12-24 00:00:00
141,124,0,N/A
214,44,1,2025-09-14 00:00:00
222,71,1,2025-06-01 00:00:00
236,123,1,2025-08-13 00:00:00
215,187,1,2025-12-29 00:00:00
247,79,1,2025-12-18 00:00:00
106,35,1,2025-06-23 00:00:00
182,108,0,N/A
172,73,1,2026-01-07 00:00:00
109,44,1,2025-05-26 00:00:00
126,37,0,N/A
191,102,1,2025-11-02 00:00:00
271,180,0,N/A
207,77,0,N/A
183,175,1,2025-12-03 00:00:00
218,29,0,N/A
269,42,1,2025-06-11 00:00:00
170,32,0,N/A
108,45,0,N/A
263,87,0,N/A
144,153,1,2025-12-02 00:00:00
284,139,0,N/A
234,69,0,N/A
265,177,0,N/A
273,194,1,2026-03-07 00:00:00
185,194,1,2025-10-20 00:00:00
217,93,0,N/A
110,20,1,2025-04-01 00:00:00
146,16,0,N/A
119,200,1,2025-03-20 00:00:00
269,113,0,N/A
250,20,1,2025-10-13 00:00:00
162,180,1,2025-05-05 00:00:00
123,67,1,2025-04-21 00:00:00
269,138,1,2025-12-19 00:00:00
103,106,1,2025-09-11 00:00:00
235,33,1,2025-06-01 00:00:00
178,195,1,2025-11-29 00:00:00
295,37,0,N/A
248,91,0,N/A
240,2,1,2026-01-18 00:00:00
206,166,1,2025-06-30 00:00:00
146,159,0,N/A
228,181,0,N/A
135,95,0,N/A
153,66,0,N/A
294,190,0,N/A
216,164,0,N/A
116,36,1,2025-10-08 00:00:00
153,44,0,N/A
236,100,1,2026-01-20 00:00:00
221,25,1,2025-11-28 00:00:00
113,10,1,2026-01-03 00:00:00
142,76,1,2026-01-23 00:00:00
200,77,1,2025-10-29 00:00:00
278,103,1,2025-07-19 00:00:00
217,106,1,2025-07-07 00:00:00
